count 	 data 	 target 	 output 
20388	tensor([0.0078, 0.0472, 0.0196])	tensor([1.])	tensor([1.])
20389	tensor([0.0417, 0.3452, 0.2147])	tensor([1.])	tensor([1.])
20390	tensor([0.0000, 0.0606, 0.2147])	tensor([1.])	tensor([0.])
20391	tensor([0.0550, 0.3457, 0.2147])	tensor([1.])	tensor([1.])
20392	tensor([0.0000, 0.0060, 0.0592])	tensor([0.])	tensor([0.])
20393	tensor([0.0446, 0.2490, 0.0110])	tensor([1.])	tensor([1.])
20394	tensor([0.0138, 0.3282, 0.0018])	tensor([1.])	tensor([1.])
20395	tensor([0.0252, 0.3536, 0.1394])	tensor([1.])	tensor([1.])
20396	tensor([0.0000, 0.1100, 0.0021])	tensor([1.])	tensor([0.])
20397	tensor([0.0000, 0.0983, 0.2147])	tensor([0.])	tensor([0.])
20398	tensor([0.0000, 0.0012, 0.1394])	tensor([0.])	tensor([0.])
20399	tensor([0.0190, 0.6770, 0.0333])	tensor([0.])	tensor([1.])
20400	tensor([0.0127, 0.6553, 0.1394])	tensor([1.])	tensor([1.])
20401	tensor([0.0505, 0.3592, 0.2275])	tensor([1.])	tensor([1.])
20402	tensor([0.0467, 0.4204, 0.0577])	tensor([1.])	tensor([1.])
20403	tensor([0.0000, 0.1059, 0.0355])	tensor([0.])	tensor([0.])
20404	tensor([0.0000, 0.0000, 0.0333])	tensor([0.])	tensor([0.])
20405	tensor([0.0000, 0.0063, 0.0333])	tensor([0.])	tensor([0.])
20406	tensor([0.0393, 0.6538, 0.0592])	tensor([1.])	tensor([1.])
20407	tensor([0., 0., 0.])	tensor([0.])	tensor([0.])
20408	tensor([0.0000, 0.1289, 0.0015])	tensor([1.])	tensor([0.])
20409	tensor([0.0000, 0.0234, 0.0110])	tensor([1.])	tensor([0.])
20410	tensor([0.0000, 0.0026, 0.0187])	tensor([0.])	tensor([0.])
20411	tensor([0.0064, 0.4224, 0.2275])	tensor([1.])	tensor([1.])
20412	tensor([0.0625, 0.8400, 0.2275])	tensor([1.])	tensor([1.])
20413	tensor([0.0000, 0.0050, 0.0001])	tensor([0.])	tensor([0.])
20414	tensor([0.0000, 0.0435, 0.0187])	tensor([0.])	tensor([0.])
20415	tensor([0.0000, 0.0088, 0.0196])	tensor([0.])	tensor([0.])
20416	tensor([0.0000, 0.0017, 0.0333])	tensor([0.])	tensor([0.])
20417	tensor([0.0209, 0.2318, 0.2147])	tensor([1.])	tensor([1.])
20418	tensor([0.0000, 0.0362, 0.0592])	tensor([0.])	tensor([0.])
20419	tensor([0.0000, 0.0124, 0.0187])	tensor([0.])	tensor([0.])
20420	tensor([0.0000, 0.0016, 0.0003])	tensor([0.])	tensor([0.])
20421	tensor([0.0000, 0.0004, 0.0000])	tensor([0.])	tensor([0.])
20422	tensor([0.0000e+00, 4.0883e-02, 8.8498e-05])	tensor([0.])	tensor([0.])
20423	tensor([0.0000, 0.0273, 0.0007])	tensor([0.])	tensor([0.])
20424	tensor([0.0714, 0.9446, 0.1394])	tensor([0.])	tensor([0.])
20425	tensor([0.0013, 0.1512, 0.2275])	tensor([1.])	tensor([1.])
20426	tensor([0.0565, 0.3820, 0.0042])	tensor([1.])	tensor([1.])
20427	tensor([0.0387, 0.3188, 0.2147])	tensor([1.])	tensor([1.])
20428	tensor([0.0000, 0.0066, 0.2275])	tensor([0.])	tensor([0.])
20429	tensor([0.0000, 0.0415, 0.0592])	tensor([0.])	tensor([0.])
20430	tensor([0.0079, 0.3167, 0.0592])	tensor([1.])	tensor([1.])
20431	tensor([0.0000e+00, 6.6138e-03, 1.2068e-05])	tensor([0.])	tensor([0.])
20432	tensor([0.0206, 0.4557, 0.0013])	tensor([1.])	tensor([1.])
20433	tensor([0.0000, 0.0010, 0.0039])	tensor([0.])	tensor([0.])
20434	tensor([1.0000, 0.9998, 0.1394])	tensor([0.])	tensor([-0.])
20435	tensor([0.0000, 0.1089, 0.1394])	tensor([0.])	tensor([0.])
20436	tensor([0.0329, 0.2536, 0.2147])	tensor([1.])	tensor([1.])
20437	tensor([0.0189, 0.4503, 0.2275])	tensor([1.])	tensor([1.])
20438	tensor([0.0175, 0.4152, 0.0592])	tensor([1.])	tensor([1.])
20439	tensor([0.0000, 0.0048, 0.0187])	tensor([0.])	tensor([0.])
20440	tensor([0.0069, 0.1627, 0.0019])	tensor([1.])	tensor([1.])
20441	tensor([0.0000, 0.0040, 0.0032])	tensor([0.])	tensor([0.])
20442	tensor([0.0599, 0.6933, 0.2275])	tensor([1.])	tensor([1.])
20443	tensor([0.0506, 0.8208, 0.0355])	tensor([1.])	tensor([1.])
20444	tensor([0.0089, 0.4419, 0.2275])	tensor([1.])	tensor([1.])
20445	tensor([0.0180, 0.2107, 0.0355])	tensor([1.])	tensor([1.])
20446	tensor([0.0000, 0.0000, 0.0042])	tensor([0.])	tensor([0.])
20447	tensor([0.0000, 0.0211, 0.2147])	tensor([0.])	tensor([0.])
20448	tensor([0.0172, 0.2767, 0.0592])	tensor([1.])	tensor([1.])
20449	tensor([0.1000, 0.7751, 0.2275])	tensor([0.])	tensor([1.])
20450	tensor([0.0000, 0.0325, 0.0016])	tensor([0.])	tensor([0.])
20451	tensor([0.0000, 0.3015, 0.2275])	tensor([1.])	tensor([1.])
20452	tensor([0.0082, 0.0296, 0.0355])	tensor([1.])	tensor([1.])
20453	tensor([0.0000, 0.0116, 0.0187])	tensor([0.])	tensor([0.])
20454	tensor([0.3333, 0.9996, 0.1394])	tensor([0.])	tensor([0.])
20455	tensor([0.0217, 0.7250, 0.2275])	tensor([1.])	tensor([1.])
20456	tensor([0.0805, 0.6661, 0.2147])	tensor([1.])	tensor([1.])
20457	tensor([0.0149, 0.6888, 0.0577])	tensor([1.])	tensor([1.])
20458	tensor([0.0000, 0.0215, 0.2147])	tensor([1.])	tensor([0.])
20459	tensor([0.0158, 0.4277, 0.2275])	tensor([1.])	tensor([1.])
20460	tensor([0.0000, 0.0019, 0.2147])	tensor([0.])	tensor([0.])
20461	tensor([0., 0., 0.])	tensor([0.])	tensor([0.])
20462	tensor([0.0000, 0.0199, 0.0187])	tensor([0.])	tensor([0.])
20463	tensor([1.0870e-02, 5.6434e-01, 2.4136e-05])	tensor([1.])	tensor([1.])
20464	tensor([0.0000, 0.1158, 0.0592])	tensor([0.])	tensor([0.])
20465	tensor([0.0000, 0.0842, 0.0355])	tensor([0.])	tensor([0.])
20466	tensor([0.0663, 0.4129, 0.2275])	tensor([1.])	tensor([1.])
20467	tensor([0.0613, 0.6801, 0.2275])	tensor([1.])	tensor([1.])
20468	tensor([0.0337, 0.3965, 0.0005])	tensor([1.])	tensor([1.])
20469	tensor([0.0276, 0.7024, 0.0196])	tensor([1.])	tensor([1.])
20470	tensor([0.0000, 0.0085, 0.0042])	tensor([0.])	tensor([0.])
20471	tensor([0.0000, 0.0738, 0.0211])	tensor([1.])	tensor([0.])
20472	tensor([0.0000, 0.0004, 0.0355])	tensor([0.])	tensor([0.])
20473	tensor([0.0169, 0.0488, 0.0057])	tensor([1.])	tensor([1.])
20474	tensor([0.0000, 0.0006, 0.2275])	tensor([0.])	tensor([0.])
20475	tensor([0.0000, 0.0003, 0.0333])	tensor([0.])	tensor([0.])
20476	tensor([0.0000, 0.0009, 0.0187])	tensor([0.])	tensor([0.])
20477	tensor([0.0253, 0.1583, 0.2275])	tensor([1.])	tensor([1.])
20478	tensor([0.0000, 0.0323, 0.0592])	tensor([0.])	tensor([0.])
20479	tensor([0.0084, 0.0364, 0.0038])	tensor([1.])	tensor([1.])
20480	tensor([0.0000, 0.0100, 0.0333])	tensor([0.])	tensor([0.])
20481	tensor([0.0035, 0.3299, 0.0030])	tensor([1.])	tensor([1.])
20482	tensor([0.0060, 0.5206, 0.1394])	tensor([1.])	tensor([1.])
20483	tensor([0.0426, 0.7071, 0.2275])	tensor([1.])	tensor([1.])
20484	tensor([0.0523, 0.4491, 0.2147])	tensor([1.])	tensor([1.])
20485	tensor([0.0000, 0.0331, 0.2147])	tensor([0.])	tensor([0.])
20486	tensor([0.0297, 0.3829, 0.2275])	tensor([1.])	tensor([1.])
20487	tensor([0.0000, 0.0044, 0.0187])	tensor([0.])	tensor([0.])
20488	tensor([0.0000, 0.0274, 0.0355])	tensor([0.])	tensor([0.])
20489	tensor([0.0000, 0.0220, 0.0050])	tensor([0.])	tensor([0.])
20490	tensor([0.0526, 0.2891, 0.2147])	tensor([1.])	tensor([1.])
20491	tensor([0.0000, 0.0118, 0.0009])	tensor([0.])	tensor([0.])
20492	tensor([0.0417, 0.6824, 0.2275])	tensor([1.])	tensor([1.])
20493	tensor([0.0637, 0.4989, 0.2275])	tensor([1.])	tensor([1.])
20494	tensor([0., 0., 0.])	tensor([0.])	tensor([0.])
20495	tensor([0.0214, 0.1666, 0.2147])	tensor([1.])	tensor([1.])
20496	tensor([0.0000, 0.1403, 0.0036])	tensor([0.])	tensor([0.])
20497	tensor([0.0000, 0.0579, 0.0196])	tensor([0.])	tensor([0.])
20498	tensor([0.0942, 0.5264, 0.2275])	tensor([1.])	tensor([1.])
20499	tensor([0.0726, 0.4949, 0.0333])	tensor([1.])	tensor([1.])
20500	tensor([0.0000, 0.0000, 0.0040])	tensor([0.])	tensor([0.])
20501	tensor([0.0354, 0.7317, 0.2275])	tensor([1.])	tensor([1.])
20502	tensor([0.0150, 0.3129, 0.2147])	tensor([1.])	tensor([1.])
20503	tensor([0.0106, 0.1866, 0.2275])	tensor([1.])	tensor([1.])
20504	tensor([0.0000, 0.0243, 0.0050])	tensor([0.])	tensor([0.])
20505	tensor([0.0000, 0.0016, 0.2275])	tensor([0.])	tensor([0.])
20506	tensor([0.0242, 0.6339, 0.0015])	tensor([1.])	tensor([1.])
20507	tensor([0.0000, 0.0060, 0.0355])	tensor([0.])	tensor([0.])
20508	tensor([0.0000, 0.0263, 0.0039])	tensor([0.])	tensor([0.])
20509	tensor([0.0000, 0.0208, 0.1394])	tensor([0.])	tensor([0.])
20510	tensor([0.0000, 0.0129, 0.1394])	tensor([0.])	tensor([0.])
20511	tensor([0.0545, 0.7132, 0.2275])	tensor([1.])	tensor([1.])
20512	tensor([0.0000, 0.0360, 0.0057])	tensor([0.])	tensor([0.])
20513	tensor([0.0000, 0.0000, 0.0187])	tensor([0.])	tensor([0.])
20514	tensor([0.0000, 0.0356, 0.2275])	tensor([0.])	tensor([0.])
20515	tensor([0.0000, 0.0108, 0.0196])	tensor([0.])	tensor([0.])
20516	tensor([0.0147, 0.7194, 0.0333])	tensor([1.])	tensor([1.])
20517	tensor([0.0010, 0.1822, 0.0042])	tensor([1.])	tensor([1.])
20518	tensor([0.0000, 0.0074, 0.2147])	tensor([1.])	tensor([0.])
20519	tensor([0.1250, 0.9898, 0.1394])	tensor([1.])	tensor([0.])
20520	tensor([0.0000, 0.0257, 0.0196])	tensor([0.])	tensor([0.])
20521	tensor([0.0270, 0.8361, 0.1394])	tensor([1.])	tensor([1.])
20522	tensor([0.0209, 0.2881, 0.2147])	tensor([1.])	tensor([1.])
20523	tensor([0.0388, 0.6345, 0.2275])	tensor([1.])	tensor([1.])
20524	tensor([0.0000, 0.0049, 0.0211])	tensor([0.])	tensor([0.])
20525	tensor([0.0000, 0.0019, 0.0577])	tensor([0.])	tensor([0.])
20526	tensor([0.0000, 0.0039, 0.0592])	tensor([0.])	tensor([0.])
20527	tensor([0.0168, 0.4860, 0.1394])	tensor([1.])	tensor([1.])
20528	tensor([0.0000, 0.1161, 0.0577])	tensor([0.])	tensor([0.])
20529	tensor([0.0075, 0.0674, 0.2147])	tensor([1.])	tensor([1.])
20530	tensor([0.0000, 0.0144, 0.2147])	tensor([0.])	tensor([0.])
20531	tensor([0.0000, 0.0699, 0.2275])	tensor([0.])	tensor([0.])
20532	tensor([0.0000, 0.0245, 0.0196])	tensor([0.])	tensor([0.])
20533	tensor([0.0000, 0.0286, 0.2275])	tensor([0.])	tensor([0.])
20534	tensor([0.0000, 0.0975, 0.0033])	tensor([0.])	tensor([0.])
20535	tensor([0.0587, 0.4779, 0.2147])	tensor([1.])	tensor([1.])
20536	tensor([0.0288, 0.3856, 0.1394])	tensor([1.])	tensor([1.])
20537	tensor([0.0251, 0.4733, 0.0333])	tensor([1.])	tensor([1.])
20538	tensor([0.0000, 0.0112, 0.0196])	tensor([0.])	tensor([0.])
20539	tensor([0.0014, 0.2604, 0.2275])	tensor([1.])	tensor([1.])
20540	tensor([0.0556, 0.3508, 0.0043])	tensor([0.])	tensor([1.])
20541	tensor([0.0151, 0.3787, 0.0007])	tensor([1.])	tensor([1.])
20542	tensor([0.0000, 0.0336, 0.1394])	tensor([0.])	tensor([0.])
20543	tensor([0.0059, 0.4522, 0.2275])	tensor([1.])	tensor([1.])
20544	tensor([0.0000, 0.0410, 0.0333])	tensor([0.])	tensor([0.])
20545	tensor([0.0385, 0.1515, 0.0007])	tensor([1.])	tensor([1.])
20546	tensor([0.0065, 0.3534, 0.1394])	tensor([1.])	tensor([1.])
20547	tensor([0.0280, 0.7428, 0.0577])	tensor([1.])	tensor([1.])
20548	tensor([0.0038, 0.3746, 0.2275])	tensor([1.])	tensor([1.])
20549	tensor([0.0000, 0.0000, 0.0014])	tensor([0.])	tensor([0.])
20550	tensor([0.0000, 0.0006, 0.0065])	tensor([0.])	tensor([0.])
20551	tensor([0.0297, 0.6405, 0.0577])	tensor([1.])	tensor([1.])
20552	tensor([0.0000, 0.0017, 0.0187])	tensor([0.])	tensor([0.])
20553	tensor([0.0238, 0.5683, 0.2275])	tensor([1.])	tensor([1.])
20554	tensor([0.0000, 0.0953, 0.0038])	tensor([0.])	tensor([0.])
20555	tensor([0.0312, 0.4784, 0.0027])	tensor([1.])	tensor([1.])
20556	tensor([0.0000, 0.0085, 0.2147])	tensor([1.])	tensor([0.])
20557	tensor([0.0356, 0.4595, 0.2275])	tensor([1.])	tensor([1.])
20558	tensor([0.0037, 0.4493, 0.1394])	tensor([1.])	tensor([1.])
20559	tensor([0.0208, 0.1171, 0.2147])	tensor([1.])	tensor([1.])
20560	tensor([0.0000, 0.0000, 0.0592])	tensor([0.])	tensor([0.])
20561	tensor([0.0000, 0.0100, 0.0355])	tensor([0.])	tensor([0.])
20562	tensor([0.0000, 0.0592, 0.0033])	tensor([0.])	tensor([0.])
20563	tensor([0.0000e+00, 3.1442e-02, 4.0226e-06])	tensor([0.])	tensor([0.])
20564	tensor([0.0498, 0.4072, 0.2275])	tensor([1.])	tensor([1.])
20565	tensor([0.0656, 0.5040, 0.2147])	tensor([1.])	tensor([1.])
20566	tensor([0.0106, 0.5879, 0.0016])	tensor([1.])	tensor([1.])
20567	tensor([0.0678, 0.3209, 0.1394])	tensor([1.])	tensor([1.])
20568	tensor([0.0479, 0.6967, 0.2275])	tensor([1.])	tensor([1.])
20569	tensor([0.0000, 0.0171, 0.0355])	tensor([0.])	tensor([0.])
20570	tensor([0.0490, 0.6697, 0.1394])	tensor([1.])	tensor([1.])
20571	tensor([0.0250, 0.2439, 0.2275])	tensor([1.])	tensor([1.])
20572	tensor([0.0225, 0.2492, 0.2147])	tensor([1.])	tensor([1.])
20573	tensor([0.0370, 0.2096, 0.0196])	tensor([1.])	tensor([1.])
20574	tensor([0.0061, 0.5112, 0.0355])	tensor([1.])	tensor([1.])
20575	tensor([0.0074, 0.1385, 0.0355])	tensor([1.])	tensor([1.])
20576	tensor([0.0171, 0.2820, 0.0027])	tensor([1.])	tensor([1.])
20577	tensor([0.0787, 0.4774, 0.2275])	tensor([1.])	tensor([1.])
20578	tensor([0.0053, 0.0093, 0.2147])	tensor([0.])	tensor([1.])
20579	tensor([0.0000, 0.0003, 0.0023])	tensor([0.])	tensor([0.])
20580	tensor([0.0457, 0.3630, 0.2275])	tensor([1.])	tensor([1.])
20581	tensor([0.0000, 0.0002, 0.0018])	tensor([0.])	tensor([0.])
20582	tensor([0.0099, 0.0246, 0.2147])	tensor([1.])	tensor([1.])
20583	tensor([0.0000, 0.0095, 0.0196])	tensor([0.])	tensor([0.])
20584	tensor([0.0714, 0.8145, 0.1394])	tensor([0.])	tensor([1.])
20585	tensor([0.0126, 0.6293, 0.1394])	tensor([1.])	tensor([1.])
20586	tensor([0.0152, 0.3320, 0.1394])	tensor([1.])	tensor([1.])
20587	tensor([0.0129, 0.5390, 0.0577])	tensor([1.])	tensor([1.])
20588	tensor([0.0229, 0.2170, 0.1394])	tensor([1.])	tensor([1.])
20589	tensor([0.0364, 0.6245, 0.2147])	tensor([1.])	tensor([1.])
20590	tensor([0.0440, 0.7270, 0.0577])	tensor([1.])	tensor([1.])
20591	tensor([0.0000e+00, 8.4843e-02, 2.8158e-05])	tensor([0.])	tensor([0.])
20592	tensor([0.0000, 0.0001, 0.0187])	tensor([1.])	tensor([0.])
20593	tensor([0.0067, 0.1615, 0.0355])	tensor([1.])	tensor([1.])
20594	tensor([0.0139, 0.1835, 0.0577])	tensor([1.])	tensor([1.])
20595	tensor([0.0000, 0.0000, 0.0592])	tensor([0.])	tensor([0.])
20596	tensor([0.0329, 0.3255, 0.0333])	tensor([1.])	tensor([1.])
20597	tensor([0.0000, 0.0007, 0.0011])	tensor([0.])	tensor([0.])
20598	tensor([0.0256, 0.7443, 0.2275])	tensor([1.])	tensor([1.])
20599	tensor([0.0133, 0.6164, 0.0333])	tensor([1.])	tensor([1.])
20600	tensor([0.0000, 0.0132, 0.0020])	tensor([0.])	tensor([0.])
20601	tensor([0.0792, 0.5051, 0.2275])	tensor([1.])	tensor([1.])
20602	tensor([0.0000, 0.0077, 0.2147])	tensor([1.])	tensor([0.])
20603	tensor([0.0000, 0.0122, 0.0196])	tensor([0.])	tensor([0.])
20604	tensor([0.0000, 0.0478, 0.0196])	tensor([0.])	tensor([0.])
20605	tensor([0.0119, 0.3230, 0.1394])	tensor([0.])	tensor([1.])
20606	tensor([0.0000, 0.0006, 0.0187])	tensor([0.])	tensor([0.])
20607	tensor([0.0000, 0.0006, 0.0333])	tensor([0.])	tensor([0.])
20608	tensor([0.0000, 0.0134, 0.2275])	tensor([0.])	tensor([0.])
20609	tensor([0.0000, 0.0067, 0.0187])	tensor([0.])	tensor([0.])
20610	tensor([0.0000, 0.0684, 0.0196])	tensor([0.])	tensor([0.])
20611	tensor([0.0184, 0.1634, 0.2147])	tensor([1.])	tensor([1.])
20612	tensor([0.0000, 0.0300, 0.0211])	tensor([0.])	tensor([0.])
20613	tensor([0.0000, 0.0817, 0.0577])	tensor([0.])	tensor([0.])
20614	tensor([0.1000, 0.3486, 0.0033])	tensor([0.])	tensor([1.])
20615	tensor([0.0049, 0.0717, 0.1394])	tensor([0.])	tensor([1.])
20616	tensor([0.0000, 0.0251, 0.0187])	tensor([0.])	tensor([0.])
20617	tensor([0.0000, 0.0026, 0.0042])	tensor([0.])	tensor([0.])
20618	tensor([0.0082, 0.2193, 0.2147])	tensor([1.])	tensor([1.])
20619	tensor([0.0000, 0.0767, 0.0014])	tensor([0.])	tensor([0.])
20620	tensor([0.0000, 0.0291, 0.0039])	tensor([1.])	tensor([0.])
20621	tensor([0.0444, 0.4114, 0.2275])	tensor([1.])	tensor([1.])
20622	tensor([0.0000, 0.0493, 0.2275])	tensor([0.])	tensor([0.])
20623	tensor([0.0000, 0.0000, 0.0577])	tensor([0.])	tensor([0.])
20624	tensor([0.0000, 0.0211, 0.0187])	tensor([0.])	tensor([0.])
20625	tensor([0.0000, 0.0216, 0.0023])	tensor([0.])	tensor([0.])
20626	tensor([0.0000, 0.0050, 0.2147])	tensor([0.])	tensor([0.])
20627	tensor([0.0129, 0.2650, 0.0592])	tensor([1.])	tensor([1.])
20628	tensor([0.0000, 0.0000, 0.0033])	tensor([0.])	tensor([0.])
20629	tensor([2.0408e-02, 7.4363e-01, 1.0459e-04])	tensor([0.])	tensor([1.])
20630	tensor([0.0101, 0.8003, 0.1394])	tensor([1.])	tensor([1.])
20631	tensor([0.0000, 0.0088, 0.0333])	tensor([0.])	tensor([0.])
20632	tensor([0.0495, 0.6230, 0.2275])	tensor([1.])	tensor([1.])
20633	tensor([0.0387, 0.6229, 0.2275])	tensor([1.])	tensor([1.])
20634	tensor([0.0000, 0.0000, 0.0187])	tensor([0.])	tensor([0.])
20635	tensor([0.0000, 0.2570, 0.0014])	tensor([1.])	tensor([1.])
20636	tensor([0.0000, 0.0292, 0.0187])	tensor([0.])	tensor([0.])
20637	tensor([0.0020, 0.2901, 0.1394])	tensor([1.])	tensor([1.])
20638	tensor([0.0303, 0.3309, 0.2275])	tensor([1.])	tensor([1.])
20639	tensor([0.0430, 0.6581, 0.1394])	tensor([1.])	tensor([1.])
20640	tensor([0.0311, 0.5996, 0.1394])	tensor([1.])	tensor([1.])
20641	tensor([0.0789, 0.6384, 0.2275])	tensor([1.])	tensor([1.])
20642	tensor([0.0182, 0.3646, 0.0110])	tensor([1.])	tensor([1.])
20643	tensor([0.0227, 0.6738, 0.2147])	tensor([1.])	tensor([1.])
20644	tensor([0.0244, 0.7632, 0.1394])	tensor([1.])	tensor([1.])
20645	tensor([0.0000, 0.0000, 0.0196])	tensor([0.])	tensor([0.])
20646	tensor([0.1667, 0.0605, 0.1394])	tensor([1.])	tensor([1.])
20647	tensor([0.0319, 0.4641, 0.0355])	tensor([1.])	tensor([1.])
20648	tensor([0.0000, 0.0030, 0.1394])	tensor([1.])	tensor([0.])
20649	tensor([0.0000, 0.0238, 0.0592])	tensor([0.])	tensor([0.])
20650	tensor([0.0000e+00, 1.4888e-01, 1.0861e-04])	tensor([1.])	tensor([0.])
20651	tensor([0.0000, 0.0501, 0.0355])	tensor([1.])	tensor([0.])
20652	tensor([0.0066, 0.5265, 0.2275])	tensor([1.])	tensor([1.])
20653	tensor([0.0333, 0.0391, 0.0577])	tensor([0.])	tensor([1.])
20654	tensor([0., 0., 0.])	tensor([0.])	tensor([0.])
20655	tensor([0.0000, 0.0861, 0.0355])	tensor([0.])	tensor([0.])
20656	tensor([0.0000, 0.0107, 0.0592])	tensor([0.])	tensor([0.])
20657	tensor([0.0067, 0.5792, 0.0196])	tensor([1.])	tensor([1.])
20658	tensor([0.0014, 0.4158, 0.0079])	tensor([1.])	tensor([1.])
20659	tensor([0.0428, 0.4042, 0.2275])	tensor([1.])	tensor([1.])
20660	tensor([0.0667, 0.8369, 0.0333])	tensor([1.])	tensor([1.])
20661	tensor([0.0219, 0.3533, 0.2275])	tensor([1.])	tensor([1.])
20662	tensor([0.0016, 0.0612, 0.0079])	tensor([1.])	tensor([1.])
20663	tensor([0.0476, 0.8941, 0.1394])	tensor([0.])	tensor([1.])
20664	tensor([0.0000, 0.0026, 0.0032])	tensor([0.])	tensor([0.])
20665	tensor([0.0000, 0.0019, 0.1394])	tensor([0.])	tensor([0.])
20666	tensor([0.0000, 0.1184, 0.2275])	tensor([0.])	tensor([0.])
20667	tensor([0.0316, 0.3842, 0.0577])	tensor([1.])	tensor([1.])
20668	tensor([0.0417, 0.0235, 0.2147])	tensor([1.])	tensor([1.])
20669	tensor([0.0000, 0.0211, 0.2147])	tensor([0.])	tensor([0.])
20670	tensor([0.0387, 0.4362, 0.0014])	tensor([1.])	tensor([1.])
20671	tensor([0.0000, 0.0093, 0.1394])	tensor([0.])	tensor([0.])
20672	tensor([0.0000, 0.0933, 0.0196])	tensor([1.])	tensor([0.])
20673	tensor([0.0099, 0.2805, 0.0333])	tensor([1.])	tensor([1.])
20674	tensor([0.0612, 0.7165, 0.2275])	tensor([1.])	tensor([1.])
20675	tensor([0.0302, 0.3705, 0.0592])	tensor([1.])	tensor([1.])
20676	tensor([0.0000, 0.0212, 0.0110])	tensor([0.])	tensor([0.])
20677	tensor([0.0000, 0.0054, 0.0577])	tensor([0.])	tensor([0.])
20678	tensor([0.0000, 0.0034, 0.0030])	tensor([0.])	tensor([0.])
20679	tensor([0.0225, 0.6303, 0.2275])	tensor([1.])	tensor([1.])
20680	tensor([0.0000, 0.0573, 0.2147])	tensor([1.])	tensor([0.])
20681	tensor([0.0290, 0.4624, 0.0592])	tensor([1.])	tensor([1.])
20682	tensor([0.0000, 0.0238, 0.0196])	tensor([0.])	tensor([0.])
20683	tensor([0.0000, 0.0027, 0.0592])	tensor([0.])	tensor([0.])
20684	tensor([0.0000, 0.0500, 0.0592])	tensor([0.])	tensor([0.])
20685	tensor([0.0309, 0.5932, 0.2275])	tensor([1.])	tensor([1.])
20686	tensor([0.0000, 0.0441, 0.0592])	tensor([0.])	tensor([0.])
20687	tensor([0.0000, 0.0163, 0.2147])	tensor([0.])	tensor([0.])
20688	tensor([0.0154, 0.5879, 0.0577])	tensor([1.])	tensor([1.])
20689	tensor([0.0000, 0.0028, 0.2147])	tensor([0.])	tensor([0.])
20690	tensor([0.0000, 0.0427, 0.2147])	tensor([0.])	tensor([0.])
20691	tensor([0.0000, 0.0000, 0.0019])	tensor([0.])	tensor([0.])
20692	tensor([0.0000, 0.0190, 0.2147])	tensor([1.])	tensor([0.])
20693	tensor([0.0000, 0.0011, 0.0057])	tensor([0.])	tensor([0.])
20694	tensor([0.0026, 0.0443, 0.1394])	tensor([1.])	tensor([1.])
20695	tensor([0.0000, 0.0255, 0.0002])	tensor([0.])	tensor([0.])
20696	tensor([0.0060, 0.5332, 0.0027])	tensor([1.])	tensor([1.])
20697	tensor([0.0340, 0.3016, 0.0333])	tensor([1.])	tensor([1.])
20698	tensor([0.0000, 0.1434, 0.2147])	tensor([0.])	tensor([1.])
20699	tensor([0.0000, 0.0784, 0.0014])	tensor([1.])	tensor([0.])
20700	tensor([0.0000, 0.0249, 0.0003])	tensor([0.])	tensor([0.])
20701	tensor([0.0000, 0.0000, 0.0041])	tensor([0.])	tensor([0.])
20702	tensor([0.0046, 0.0808, 0.0039])	tensor([1.])	tensor([1.])
20703	tensor([0.0000, 0.0096, 0.0355])	tensor([0.])	tensor([0.])
20704	tensor([0.0000, 0.1169, 0.0211])	tensor([1.])	tensor([0.])
20705	tensor([0.0053, 0.0381, 0.2147])	tensor([1.])	tensor([1.])
20706	tensor([0.0013, 0.4007, 0.2275])	tensor([1.])	tensor([1.])
20707	tensor([0.0000, 0.0220, 0.2147])	tensor([0.])	tensor([0.])
20708	tensor([0.0735, 0.8564, 0.1394])	tensor([1.])	tensor([1.])
20709	tensor([0.0073, 0.5559, 0.2147])	tensor([1.])	tensor([1.])
20710	tensor([0.0000, 0.0807, 0.0355])	tensor([0.])	tensor([0.])
20711	tensor([0.0053, 0.1955, 0.2275])	tensor([1.])	tensor([1.])
20712	tensor([0.0081, 0.3810, 0.0196])	tensor([1.])	tensor([1.])
20713	tensor([0.0000, 0.0213, 0.0196])	tensor([0.])	tensor([0.])
20714	tensor([0.0000, 0.0496, 0.2147])	tensor([0.])	tensor([0.])
20715	tensor([0.0000, 0.0109, 0.2275])	tensor([0.])	tensor([0.])
20716	tensor([0.2000, 0.9508, 0.1394])	tensor([0.])	tensor([0.])
20717	tensor([0.0273, 0.3502, 0.2275])	tensor([1.])	tensor([1.])
20718	tensor([0.0179, 0.2314, 0.0592])	tensor([1.])	tensor([1.])
20719	tensor([0.0000, 0.0249, 0.0196])	tensor([0.])	tensor([0.])
20720	tensor([0.0125, 0.1627, 0.2147])	tensor([1.])	tensor([1.])
20721	tensor([0.0061, 0.1420, 0.2147])	tensor([1.])	tensor([1.])
20722	tensor([0.0174, 0.2811, 0.0592])	tensor([1.])	tensor([1.])
20723	tensor([0.0000, 0.0424, 0.0577])	tensor([0.])	tensor([0.])
20724	tensor([0.0889, 0.7736, 0.2275])	tensor([1.])	tensor([1.])
20725	tensor([0.0000, 0.0001, 0.0592])	tensor([0.])	tensor([0.])
20726	tensor([0.0000, 0.0005, 0.1394])	tensor([1.])	tensor([0.])
20727	tensor([0.0000, 0.0179, 0.0196])	tensor([0.])	tensor([0.])
