count 	 data 	 target 	 output 
20556	tensor([0.0000, 0.0336, 0.0592])	tensor([1.])	tensor([0.])
20557	tensor([0.0027, 0.5558, 0.0577])	tensor([1.])	tensor([1.])
20558	tensor([0.0283, 0.7314, 0.2147])	tensor([1.])	tensor([1.])
20559	tensor([0.0166, 0.3268, 0.2147])	tensor([1.])	tensor([1.])
20560	tensor([0.0000, 0.0000, 0.0039])	tensor([0.])	tensor([0.])
20561	tensor([0.0000, 0.0122, 0.0110])	tensor([0.])	tensor([0.])
20562	tensor([0.0000, 0.1534, 0.0041])	tensor([1.])	tensor([0.])
20563	tensor([0.0113, 0.2780, 0.0333])	tensor([1.])	tensor([1.])
20564	tensor([0.0428, 0.7075, 0.2275])	tensor([1.])	tensor([1.])
20565	tensor([0.0119, 0.4354, 0.0187])	tensor([1.])	tensor([1.])
20566	tensor([0.0443, 0.2798, 0.2147])	tensor([1.])	tensor([1.])
20567	tensor([0.0000, 0.0574, 0.2147])	tensor([0.])	tensor([0.])
20568	tensor([0.0076, 0.5312, 0.0577])	tensor([1.])	tensor([1.])
20569	tensor([0.0244, 0.2350, 0.2275])	tensor([1.])	tensor([1.])
20570	tensor([0.0478, 0.6837, 0.0032])	tensor([1.])	tensor([1.])
20571	tensor([0.0000, 0.0140, 0.0592])	tensor([0.])	tensor([0.])
20572	tensor([0.0000, 0.0029, 0.0057])	tensor([0.])	tensor([0.])
20573	tensor([0.0253, 0.6466, 0.0196])	tensor([1.])	tensor([1.])
20574	tensor([0.0376, 0.4914, 0.2147])	tensor([1.])	tensor([1.])
20575	tensor([0.0000, 0.0851, 0.0001])	tensor([0.])	tensor([0.])
20576	tensor([0.0333, 0.7564, 0.0355])	tensor([0.])	tensor([1.])
20577	tensor([0.0151, 0.2880, 0.2147])	tensor([1.])	tensor([1.])
20578	tensor([0.0151, 0.3787, 0.0007])	tensor([1.])	tensor([1.])
20579	tensor([0.0000, 0.0149, 0.0333])	tensor([0.])	tensor([0.])
20580	tensor([0.0000, 0.0021, 0.0187])	tensor([0.])	tensor([0.])
20581	tensor([0.0000, 0.0769, 0.0014])	tensor([0.])	tensor([0.])
20582	tensor([0.0000, 0.0038, 0.0007])	tensor([0.])	tensor([0.])
20583	tensor([0.0000, 0.0055, 0.2147])	tensor([0.])	tensor([0.])
20584	tensor([0.0159, 0.7685, 0.1394])	tensor([1.])	tensor([1.])
20585	tensor([0.0000, 0.0044, 0.0001])	tensor([0.])	tensor([0.])
20586	tensor([0.0500, 0.3606, 0.2275])	tensor([1.])	tensor([1.])
20587	tensor([0.0000, 0.1405, 0.0002])	tensor([1.])	tensor([0.])
20588	tensor([0.0048, 0.2614, 0.0043])	tensor([1.])	tensor([1.])
20589	tensor([0.0000, 0.0088, 0.0187])	tensor([0.])	tensor([0.])
20590	tensor([0.0000, 0.0526, 0.0592])	tensor([0.])	tensor([0.])
20591	tensor([0.0000, 0.0183, 0.0187])	tensor([1.])	tensor([0.])
20592	tensor([0.0334, 0.6059, 0.0592])	tensor([1.])	tensor([1.])
20593	tensor([0.0455, 0.3157, 0.2147])	tensor([0.])	tensor([1.])
20594	tensor([0.0258, 0.5663, 0.1394])	tensor([1.])	tensor([1.])
20595	tensor([0.0000, 0.0715, 0.0592])	tensor([0.])	tensor([0.])
20596	tensor([0.0324, 0.4224, 0.0333])	tensor([1.])	tensor([1.])
20597	tensor([0.0000, 0.1021, 0.2275])	tensor([0.])	tensor([0.])
20598	tensor([0.0000, 0.0083, 0.0015])	tensor([0.])	tensor([0.])
20599	tensor([0.0536, 0.8355, 0.0015])	tensor([0.])	tensor([1.])
20600	tensor([0.0000, 0.0467, 0.0196])	tensor([0.])	tensor([0.])
20601	tensor([0.0000, 0.0000, 0.0011])	tensor([0.])	tensor([0.])
20602	tensor([0.0000, 0.0182, 0.0333])	tensor([0.])	tensor([0.])
20603	tensor([0.0000, 0.0124, 0.0021])	tensor([0.])	tensor([0.])
20604	tensor([0.0504, 0.6974, 0.2275])	tensor([1.])	tensor([1.])
20605	tensor([0.0000, 0.0478, 0.0211])	tensor([1.])	tensor([0.])
20606	tensor([0.0000, 0.1362, 0.0355])	tensor([0.])	tensor([0.])
20607	tensor([0.0000, 0.0427, 0.0004])	tensor([0.])	tensor([0.])
20608	tensor([0.0000, 0.0157, 0.0196])	tensor([0.])	tensor([0.])
20609	tensor([0.0256, 0.6802, 0.2275])	tensor([1.])	tensor([1.])
20610	tensor([0.0110, 0.2068, 0.2147])	tensor([1.])	tensor([1.])
20611	tensor([0.0000, 0.0000, 0.0196])	tensor([0.])	tensor([0.])
20612	tensor([0.0556, 0.8162, 0.1394])	tensor([0.])	tensor([1.])
20613	tensor([0.0000, 0.0023, 0.2147])	tensor([0.])	tensor([0.])
20614	tensor([0.0000, 0.0244, 0.0187])	tensor([0.])	tensor([0.])
20615	tensor([0.0000, 0.0115, 0.1394])	tensor([0.])	tensor([0.])
20616	tensor([0.0105, 0.1303, 0.2147])	tensor([1.])	tensor([1.])
20617	tensor([0.0421, 0.4718, 0.2275])	tensor([1.])	tensor([1.])
20618	tensor([0.0123, 0.2524, 0.2275])	tensor([1.])	tensor([1.])
20619	tensor([0.0000, 0.0064, 0.2147])	tensor([0.])	tensor([0.])
20620	tensor([0.0128, 0.5812, 0.1394])	tensor([1.])	tensor([1.])
20621	tensor([0.0000, 0.0000, 0.1394])	tensor([0.])	tensor([0.])
20622	tensor([0.0461, 0.3404, 0.2147])	tensor([1.])	tensor([1.])
20623	tensor([0.0000, 0.0072, 0.2147])	tensor([0.])	tensor([0.])
20624	tensor([0.0000, 0.0005, 0.0333])	tensor([0.])	tensor([0.])
20625	tensor([0.0327, 0.6191, 0.2275])	tensor([1.])	tensor([1.])
20626	tensor([0.0000, 0.0333, 0.0003])	tensor([0.])	tensor([0.])
20627	tensor([0.0314, 0.2641, 0.0592])	tensor([1.])	tensor([1.])
20628	tensor([0.0000, 0.0244, 0.0187])	tensor([0.])	tensor([0.])
20629	tensor([0.0275, 0.4452, 0.2275])	tensor([1.])	tensor([1.])
20630	tensor([0.0000, 0.0079, 0.2275])	tensor([0.])	tensor([0.])
20631	tensor([0.0312, 0.6845, 0.0196])	tensor([1.])	tensor([1.])
20632	tensor([0.0000, 0.0347, 0.0187])	tensor([0.])	tensor([0.])
20633	tensor([0.0000, 0.0007, 0.2147])	tensor([0.])	tensor([0.])
20634	tensor([0.1048, 0.4802, 0.2147])	tensor([1.])	tensor([1.])
20635	tensor([0.3333, 0.9533, 0.0016])	tensor([0.])	tensor([0.])
20636	tensor([0.0326, 0.4433, 0.2147])	tensor([1.])	tensor([1.])
20637	tensor([0.0047, 0.5792, 0.0011])	tensor([1.])	tensor([1.])
20638	tensor([0.0000, 0.0000, 0.0333])	tensor([0.])	tensor([0.])
20639	tensor([0.0728, 0.3794, 0.0592])	tensor([1.])	tensor([1.])
20640	tensor([0.0000, 0.0940, 0.2147])	tensor([1.])	tensor([0.])
20641	tensor([0.0000, 0.0024, 0.0021])	tensor([0.])	tensor([0.])
20642	tensor([0.0000, 0.0066, 0.0042])	tensor([0.])	tensor([0.])
20643	tensor([0.0635, 0.2785, 0.2275])	tensor([1.])	tensor([1.])
20644	tensor([0.0000, 0.0626, 0.0032])	tensor([0.])	tensor([0.])
20645	tensor([0.0820, 0.4056, 0.2147])	tensor([1.])	tensor([1.])
20646	tensor([0.0000, 0.0012, 0.0333])	tensor([1.])	tensor([0.])
20647	tensor([0.0086, 0.3990, 0.2275])	tensor([1.])	tensor([1.])
20648	tensor([0.0040, 0.5160, 0.0577])	tensor([1.])	tensor([1.])
20649	tensor([0.0316, 0.2035, 0.2147])	tensor([1.])	tensor([1.])
20650	tensor([0.0108, 0.2569, 0.2147])	tensor([1.])	tensor([1.])
20651	tensor([0.0000, 0.0405, 0.2275])	tensor([0.])	tensor([0.])
20652	tensor([0.0000, 0.0028, 0.0355])	tensor([0.])	tensor([0.])
20653	tensor([0.0000, 0.0284, 0.0000])	tensor([0.])	tensor([0.])
20654	tensor([0.0000, 0.0026, 0.0023])	tensor([1.])	tensor([0.])
20655	tensor([0.0000, 0.0000, 0.0018])	tensor([0.])	tensor([0.])
20656	tensor([0.0000, 0.0037, 0.2275])	tensor([0.])	tensor([0.])
20657	tensor([0.0000, 0.0000, 0.1394])	tensor([0.])	tensor([0.])
20658	tensor([0.0000, 0.0227, 0.0187])	tensor([0.])	tensor([0.])
20659	tensor([0.0095, 0.2262, 0.0030])	tensor([1.])	tensor([1.])
20660	tensor([0.0000, 0.0408, 0.2275])	tensor([0.])	tensor([0.])
20661	tensor([0.0714, 0.8106, 0.0592])	tensor([1.])	tensor([1.])
20662	tensor([0.0669, 0.3795, 0.2147])	tensor([1.])	tensor([1.])
20663	tensor([0.0141, 0.3462, 0.0016])	tensor([1.])	tensor([1.])
20664	tensor([0.0000, 0.2647, 0.2275])	tensor([1.])	tensor([1.])
20665	tensor([0.0000, 0.0130, 0.0042])	tensor([0.])	tensor([0.])
20666	tensor([0.0000, 0.0182, 0.0042])	tensor([0.])	tensor([0.])
20667	tensor([0.0000, 0.0406, 0.2147])	tensor([0.])	tensor([0.])
20668	tensor([0., 0., 0.])	tensor([0.])	tensor([0.])
20669	tensor([0.0000, 0.0058, 0.0592])	tensor([0.])	tensor([0.])
20670	tensor([0.0000, 0.0249, 0.0043])	tensor([0.])	tensor([0.])
20671	tensor([0.0000, 0.0531, 0.0592])	tensor([0.])	tensor([0.])
20672	tensor([0.0032, 0.2986, 0.2275])	tensor([1.])	tensor([1.])
20673	tensor([0.0000, 0.0334, 0.0039])	tensor([0.])	tensor([0.])
20674	tensor([0.0000, 0.0172, 0.0592])	tensor([0.])	tensor([0.])
20675	tensor([0.0012, 0.3492, 0.0040])	tensor([1.])	tensor([1.])
20676	tensor([0.0000, 0.1277, 0.2275])	tensor([1.])	tensor([0.])
20677	tensor([0.0000, 0.0301, 0.0592])	tensor([0.])	tensor([0.])
20678	tensor([0.0000, 0.0695, 0.0355])	tensor([0.])	tensor([0.])
20679	tensor([0.0000, 0.0107, 0.0577])	tensor([0.])	tensor([0.])
20680	tensor([0.0000, 0.0004, 0.0007])	tensor([0.])	tensor([0.])
20681	tensor([0.0000, 0.0083, 0.0355])	tensor([0.])	tensor([0.])
20682	tensor([0.0420, 0.6170, 0.2275])	tensor([1.])	tensor([1.])
20683	tensor([0.0000, 0.0021, 0.0592])	tensor([0.])	tensor([0.])
20684	tensor([0.0690, 0.7771, 0.0041])	tensor([1.])	tensor([1.])
20685	tensor([0.0000, 0.0601, 0.0014])	tensor([0.])	tensor([0.])
20686	tensor([0.3333, 0.9892, 0.1394])	tensor([0.])	tensor([0.])
20687	tensor([0.0000, 0.0375, 0.2275])	tensor([0.])	tensor([0.])
20688	tensor([0.0014, 0.0820, 0.0009])	tensor([1.])	tensor([1.])
20689	tensor([0.0769, 0.9003, 0.0577])	tensor([0.])	tensor([0.])
20690	tensor([0.0000, 0.0784, 0.0030])	tensor([0.])	tensor([0.])
20691	tensor([0.0000, 0.0378, 0.2275])	tensor([0.])	tensor([0.])
20692	tensor([0.0000, 0.0041, 0.0007])	tensor([0.])	tensor([0.])
20693	tensor([0.0000, 0.0630, 0.0023])	tensor([0.])	tensor([0.])
20694	tensor([0.0088, 0.1405, 0.2147])	tensor([1.])	tensor([1.])
20695	tensor([0.0458, 0.1570, 0.2147])	tensor([1.])	tensor([1.])
20696	tensor([0.0000, 0.0510, 0.2147])	tensor([0.])	tensor([0.])
20697	tensor([0.0000, 0.0247, 0.0196])	tensor([0.])	tensor([0.])
20698	tensor([0.0000, 0.0522, 0.0592])	tensor([0.])	tensor([0.])
20699	tensor([0.0000, 0.0296, 0.0023])	tensor([0.])	tensor([0.])
20700	tensor([0.0360, 0.6580, 0.2275])	tensor([1.])	tensor([1.])
20701	tensor([0.0000, 0.0002, 0.0000])	tensor([0.])	tensor([0.])
20702	tensor([0.0000, 0.0452, 0.0065])	tensor([0.])	tensor([0.])
20703	tensor([0.1111, 0.0491, 0.2147])	tensor([1.])	tensor([1.])
20704	tensor([0.0161, 0.3054, 0.0016])	tensor([1.])	tensor([1.])
20705	tensor([0.0339, 0.6420, 0.2275])	tensor([1.])	tensor([1.])
20706	tensor([0.0000, 0.0078, 0.0187])	tensor([0.])	tensor([0.])
20707	tensor([0.0640, 0.5698, 0.2147])	tensor([1.])	tensor([1.])
20708	tensor([0.2500, 0.9552, 0.0043])	tensor([0.])	tensor([0.])
20709	tensor([0.0462, 0.3979, 0.2147])	tensor([1.])	tensor([1.])
20710	tensor([0.0225, 0.3579, 0.0006])	tensor([1.])	tensor([1.])
20711	tensor([0.0170, 0.6792, 0.0577])	tensor([1.])	tensor([1.])
20712	tensor([0.0000e+00, 2.6593e-02, 1.2068e-05])	tensor([0.])	tensor([0.])
20713	tensor([0.0171, 0.6006, 0.1394])	tensor([1.])	tensor([1.])
20714	tensor([0.0164, 0.5781, 0.0355])	tensor([1.])	tensor([1.])
20715	tensor([0.0120, 0.2512, 0.0032])	tensor([1.])	tensor([1.])
20716	tensor([0.0000e+00, 5.4600e-05, 2.1470e-01])	tensor([0.])	tensor([0.])
20717	tensor([0.3333, 0.5450, 0.2147])	tensor([0.])	tensor([0.])
20718	tensor([0.0000, 0.0746, 0.0592])	tensor([0.])	tensor([0.])
20719	tensor([0.0000, 0.0231, 0.1394])	tensor([0.])	tensor([0.])
20720	tensor([0.0000, 0.0008, 0.0592])	tensor([0.])	tensor([0.])
20721	tensor([0.0000, 0.0000, 0.0592])	tensor([0.])	tensor([0.])
20722	tensor([0.0000, 0.0208, 0.0110])	tensor([0.])	tensor([0.])
20723	tensor([0.0536, 0.1872, 0.2147])	tensor([1.])	tensor([1.])
20724	tensor([0.2500, 0.9958, 0.1394])	tensor([0.])	tensor([0.])
20725	tensor([0.0905, 0.6536, 0.1394])	tensor([1.])	tensor([1.])
20726	tensor([0.0471, 0.6829, 0.0592])	tensor([1.])	tensor([1.])
20727	tensor([0.0000, 0.0176, 0.0032])	tensor([0.])	tensor([0.])
20728	tensor([0.0591, 0.7681, 0.0355])	tensor([1.])	tensor([1.])
20729	tensor([0.0909, 0.8948, 0.0038])	tensor([1.])	tensor([0.])
20730	tensor([0.0588, 0.1117, 0.0577])	tensor([0.])	tensor([1.])
20731	tensor([0.0031, 0.0972, 0.0039])	tensor([1.])	tensor([1.])
20732	tensor([0.0000, 0.0129, 0.0187])	tensor([0.])	tensor([0.])
20733	tensor([0.0000, 0.0459, 0.2147])	tensor([1.])	tensor([0.])
20734	tensor([0.0626, 0.5929, 0.0333])	tensor([1.])	tensor([1.])
20735	tensor([0.0107, 0.3811, 0.0592])	tensor([1.])	tensor([1.])
20736	tensor([0.0205, 0.3245, 0.0592])	tensor([1.])	tensor([1.])
20737	tensor([0.0100, 0.4039, 0.2275])	tensor([1.])	tensor([1.])
20738	tensor([0.0243, 0.5822, 0.0187])	tensor([1.])	tensor([1.])
20739	tensor([0.0000, 0.1045, 0.0333])	tensor([0.])	tensor([0.])
20740	tensor([0.0158, 0.2138, 0.0039])	tensor([1.])	tensor([1.])
20741	tensor([0.0011, 0.3296, 0.0355])	tensor([1.])	tensor([1.])
20742	tensor([0.0000, 0.0202, 0.0577])	tensor([0.])	tensor([0.])
20743	tensor([0.0000, 0.0316, 0.0592])	tensor([0.])	tensor([0.])
20744	tensor([0.0000, 0.0143, 0.2275])	tensor([0.])	tensor([0.])
20745	tensor([0.0000, 0.0321, 0.0032])	tensor([0.])	tensor([0.])
20746	tensor([0.0114, 0.2236, 0.0065])	tensor([1.])	tensor([1.])
20747	tensor([0.0745, 0.4663, 0.2275])	tensor([1.])	tensor([1.])
20748	tensor([0.0220, 0.1202, 0.0333])	tensor([1.])	tensor([1.])
20749	tensor([0.0426, 0.6319, 0.2275])	tensor([1.])	tensor([1.])
20750	tensor([0.0000, 0.0449, 0.2147])	tensor([1.])	tensor([0.])
20751	tensor([0.0559, 0.7417, 0.2275])	tensor([1.])	tensor([1.])
20752	tensor([0.0015, 0.4652, 0.0577])	tensor([1.])	tensor([1.])
20753	tensor([0.0000, 0.0558, 0.0592])	tensor([0.])	tensor([0.])
20754	tensor([0.0000, 0.0193, 0.2147])	tensor([0.])	tensor([0.])
20755	tensor([0.0000, 0.0117, 0.0039])	tensor([0.])	tensor([0.])
20756	tensor([0.0112, 0.1798, 0.2147])	tensor([1.])	tensor([1.])
20757	tensor([0.0538, 0.3388, 0.2147])	tensor([1.])	tensor([1.])
20758	tensor([0.0000, 0.0314, 0.0196])	tensor([0.])	tensor([0.])
20759	tensor([0.0000, 0.0177, 0.0196])	tensor([0.])	tensor([0.])
20760	tensor([0.0314, 0.3301, 0.0333])	tensor([1.])	tensor([1.])
20761	tensor([0.0000, 0.0001, 0.0000])	tensor([0.])	tensor([0.])
20762	tensor([0.0000, 0.1171, 0.0003])	tensor([0.])	tensor([0.])
20763	tensor([0.0508, 0.4860, 0.0333])	tensor([1.])	tensor([1.])
20764	tensor([0.0000, 0.0626, 0.0016])	tensor([1.])	tensor([0.])
20765	tensor([0.0000, 0.0387, 0.0079])	tensor([0.])	tensor([0.])
20766	tensor([0.0000, 0.0928, 0.2147])	tensor([0.])	tensor([0.])
20767	tensor([0.0222, 0.0731, 0.2147])	tensor([1.])	tensor([1.])
20768	tensor([0.0000, 0.0451, 0.2147])	tensor([0.])	tensor([0.])
20769	tensor([0.0588, 0.3481, 0.2147])	tensor([1.])	tensor([1.])
20770	tensor([0.0000, 0.0506, 0.1394])	tensor([0.])	tensor([0.])
20771	tensor([0.0000, 0.0903, 0.0333])	tensor([1.])	tensor([0.])
20772	tensor([0.0169, 0.2978, 0.1394])	tensor([1.])	tensor([1.])
20773	tensor([0.0353, 0.6774, 0.0013])	tensor([1.])	tensor([1.])
20774	tensor([0.0000, 0.1083, 0.2275])	tensor([0.])	tensor([0.])
20775	tensor([0.0385, 0.7290, 0.0355])	tensor([1.])	tensor([1.])
20776	tensor([0.0000, 0.0171, 0.0592])	tensor([0.])	tensor([0.])
20777	tensor([0.0000, 0.0061, 0.0110])	tensor([0.])	tensor([0.])
20778	tensor([0.0000, 0.0069, 0.0577])	tensor([0.])	tensor([0.])
20779	tensor([0.0000, 0.0029, 0.0065])	tensor([0.])	tensor([0.])
20780	tensor([0.0000, 0.0023, 0.0023])	tensor([0.])	tensor([0.])
20781	tensor([0.0262, 0.6925, 0.0577])	tensor([1.])	tensor([1.])
20782	tensor([0.0000, 0.0832, 0.0041])	tensor([1.])	tensor([0.])
20783	tensor([0.0000, 0.0000, 0.2147])	tensor([0.])	tensor([0.])
20784	tensor([0.0149, 0.6048, 0.2275])	tensor([1.])	tensor([1.])
20785	tensor([0.0211, 0.2654, 0.2275])	tensor([1.])	tensor([1.])
20786	tensor([0.0108, 0.4658, 0.0577])	tensor([1.])	tensor([1.])
20787	tensor([0.0000, 0.0119, 0.2147])	tensor([1.])	tensor([0.])
20788	tensor([0.0000, 0.0835, 0.0577])	tensor([0.])	tensor([0.])
20789	tensor([0.0000, 0.0000, 0.0039])	tensor([0.])	tensor([0.])
20790	tensor([0.0000, 0.0005, 0.1394])	tensor([0.])	tensor([0.])
20791	tensor([0.0000, 0.1030, 0.2147])	tensor([0.])	tensor([0.])
20792	tensor([0.0000, 0.0040, 0.0016])	tensor([0.])	tensor([0.])
20793	tensor([0.0677, 0.5541, 0.0592])	tensor([1.])	tensor([1.])
20794	tensor([0.0000, 0.0406, 0.2275])	tensor([0.])	tensor([0.])
20795	tensor([0.0281, 0.3039, 0.0592])	tensor([1.])	tensor([1.])
20796	tensor([0.0303, 0.2010, 0.1394])	tensor([1.])	tensor([1.])
20797	tensor([0.0106, 0.3766, 0.0355])	tensor([1.])	tensor([1.])
20798	tensor([0.0470, 0.6813, 0.0592])	tensor([1.])	tensor([1.])
20799	tensor([0.0000, 0.0296, 0.2147])	tensor([0.])	tensor([0.])
20800	tensor([0.0000, 0.1146, 0.1394])	tensor([0.])	tensor([0.])
20801	tensor([0.0000, 0.0246, 0.0016])	tensor([0.])	tensor([0.])
20802	tensor([0.0000, 0.0002, 0.0057])	tensor([0.])	tensor([0.])
20803	tensor([0.0000, 0.0305, 0.1394])	tensor([0.])	tensor([0.])
20804	tensor([0.0024, 0.4242, 0.0079])	tensor([1.])	tensor([1.])
20805	tensor([0.0500, 0.0518, 0.0333])	tensor([0.])	tensor([1.])
20806	tensor([0.0707, 0.4192, 0.2275])	tensor([1.])	tensor([1.])
20807	tensor([0.0000, 0.0603, 0.0196])	tensor([0.])	tensor([0.])
20808	tensor([0.0000, 0.0092, 0.0000])	tensor([0.])	tensor([0.])
20809	tensor([0.0000, 0.0122, 0.0025])	tensor([0.])	tensor([0.])
20810	tensor([0.0088, 0.2870, 0.1394])	tensor([1.])	tensor([1.])
20811	tensor([0.0252, 0.2551, 0.0006])	tensor([1.])	tensor([1.])
20812	tensor([0.0169, 0.6632, 0.1394])	tensor([1.])	tensor([1.])
20813	tensor([0.0000, 0.0006, 0.0196])	tensor([0.])	tensor([0.])
20814	tensor([0.0000, 0.0694, 0.0110])	tensor([1.])	tensor([0.])
20815	tensor([0.0000, 0.0176, 0.0355])	tensor([0.])	tensor([0.])
20816	tensor([0.0000, 0.0117, 0.0000])	tensor([0.])	tensor([0.])
20817	tensor([0.0000, 0.0388, 0.2147])	tensor([0.])	tensor([0.])
20818	tensor([0.0270, 0.3283, 0.2147])	tensor([1.])	tensor([1.])
20819	tensor([0.0076, 0.2187, 0.0333])	tensor([1.])	tensor([1.])
20820	tensor([0.0000, 0.0616, 0.0030])	tensor([0.])	tensor([0.])
20821	tensor([0.0373, 0.6464, 0.0592])	tensor([1.])	tensor([1.])
20822	tensor([0.0146, 0.2704, 0.2275])	tensor([1.])	tensor([1.])
20823	tensor([0.0194, 0.5989, 0.2275])	tensor([1.])	tensor([1.])
20824	tensor([0.0000, 0.0046, 0.0065])	tensor([0.])	tensor([0.])
20825	tensor([0.0000, 0.0046, 0.0000])	tensor([1.])	tensor([0.])
20826	tensor([0.0000, 0.0031, 0.0196])	tensor([0.])	tensor([0.])
20827	tensor([0.0461, 0.4239, 0.0333])	tensor([1.])	tensor([1.])
20828	tensor([0.0000, 0.0144, 0.0000])	tensor([0.])	tensor([0.])
20829	tensor([0.0328, 0.2219, 0.0050])	tensor([1.])	tensor([1.])
20830	tensor([0.0278, 0.2815, 0.0025])	tensor([1.])	tensor([1.])
20831	tensor([0.0000, 0.1778, 0.0355])	tensor([0.])	tensor([0.])
20832	tensor([0.0000, 0.0063, 0.0016])	tensor([0.])	tensor([0.])
20833	tensor([0.0392, 0.7774, 0.2275])	tensor([1.])	tensor([1.])
20834	tensor([0.0000, 0.0002, 0.0040])	tensor([0.])	tensor([0.])
20835	tensor([0.0000, 0.0416, 0.0000])	tensor([0.])	tensor([0.])
20836	tensor([0.0333, 0.1549, 0.2147])	tensor([1.])	tensor([1.])
20837	tensor([0.0000, 0.0512, 0.0041])	tensor([1.])	tensor([0.])
20838	tensor([0.0340, 0.4237, 0.2147])	tensor([1.])	tensor([1.])
20839	tensor([0.0000, 0.0197, 0.0592])	tensor([0.])	tensor([0.])
20840	tensor([0.0000, 0.0133, 0.0187])	tensor([0.])	tensor([0.])
20841	tensor([0.0000, 0.0671, 0.0007])	tensor([0.])	tensor([0.])
20842	tensor([0.0000, 0.0476, 0.2275])	tensor([1.])	tensor([0.])
20843	tensor([0.0259, 0.5857, 0.2275])	tensor([1.])	tensor([1.])
20844	tensor([0.0000, 0.0564, 0.0577])	tensor([0.])	tensor([0.])
20845	tensor([0.0000, 0.0035, 0.0021])	tensor([0.])	tensor([0.])
20846	tensor([0.0427, 0.6995, 0.0577])	tensor([1.])	tensor([1.])
20847	tensor([0.0000, 0.0215, 0.0333])	tensor([0.])	tensor([0.])
20848	tensor([0.0267, 0.7146, 0.1394])	tensor([1.])	tensor([1.])
20849	tensor([0.0000, 0.0028, 0.1394])	tensor([1.])	tensor([0.])
20850	tensor([0.0000, 0.0278, 0.0592])	tensor([0.])	tensor([0.])
20851	tensor([0.0338, 0.3920, 0.0355])	tensor([1.])	tensor([1.])
20852	tensor([0.1667, 0.9490, 0.1394])	tensor([0.])	tensor([0.])
20853	tensor([0.0291, 0.4058, 0.0196])	tensor([1.])	tensor([1.])
20854	tensor([0.0272, 0.4043, 0.0592])	tensor([1.])	tensor([1.])
20855	tensor([0.0512, 0.4129, 0.2147])	tensor([1.])	tensor([1.])
20856	tensor([0.1077, 0.7278, 0.0355])	tensor([1.])	tensor([1.])
20857	tensor([0.0000, 0.2628, 0.1394])	tensor([1.])	tensor([1.])
20858	tensor([0.1024, 0.7454, 0.2275])	tensor([1.])	tensor([1.])
20859	tensor([0.0088, 0.0792, 0.2147])	tensor([1.])	tensor([1.])
20860	tensor([0.0000, 0.0000, 0.0333])	tensor([0.])	tensor([0.])
20861	tensor([0.0000, 0.0165, 0.0039])	tensor([0.])	tensor([0.])
20862	tensor([0.0000, 0.0628, 0.0187])	tensor([0.])	tensor([0.])
20863	tensor([0.0000, 0.0630, 0.0042])	tensor([0.])	tensor([0.])
20864	tensor([0.0020, 0.4036, 0.1394])	tensor([1.])	tensor([1.])
20865	tensor([0.0000, 0.0032, 0.0042])	tensor([0.])	tensor([0.])
20866	tensor([0.0036, 0.4244, 0.0577])	tensor([1.])	tensor([1.])
20867	tensor([0.0105, 0.1448, 0.0110])	tensor([1.])	tensor([1.])
20868	tensor([0.0034, 0.3264, 0.0196])	tensor([1.])	tensor([1.])
20869	tensor([0.0000e+00, 3.1457e-02, 2.4136e-05])	tensor([0.])	tensor([0.])
20870	tensor([0.0000, 0.1089, 0.0355])	tensor([1.])	tensor([0.])
20871	tensor([0.0000, 0.0053, 0.0040])	tensor([0.])	tensor([0.])
20872	tensor([0.0000, 0.0000, 0.0032])	tensor([0.])	tensor([0.])
20873	tensor([2.7027e-02, 1.0504e-02, 6.4362e-05])	tensor([1.])	tensor([1.])
20874	tensor([0.0000, 0.0321, 0.2147])	tensor([0.])	tensor([0.])
20875	tensor([0.0000, 0.2403, 0.2275])	tensor([1.])	tensor([1.])
20876	tensor([0.0000, 0.0000, 0.0187])	tensor([0.])	tensor([0.])
20877	tensor([0.0000, 0.0490, 0.0016])	tensor([0.])	tensor([0.])
20878	tensor([0.0000, 0.0120, 0.0187])	tensor([0.])	tensor([0.])
20879	tensor([0.0000, 0.0234, 0.0592])	tensor([1.])	tensor([0.])
20880	tensor([0.0172, 0.8043, 0.1394])	tensor([1.])	tensor([1.])
20881	tensor([0.0313, 0.3564, 0.2275])	tensor([1.])	tensor([1.])
20882	tensor([0.0160, 0.3097, 0.0333])	tensor([1.])	tensor([1.])
20883	tensor([0.0000, 0.0308, 0.0025])	tensor([0.])	tensor([0.])
20884	tensor([0.0253, 0.5456, 0.0592])	tensor([1.])	tensor([1.])
20885	tensor([0.0015, 0.3360, 0.0030])	tensor([1.])	tensor([1.])
20886	tensor([0.1132, 0.7555, 0.2147])	tensor([1.])	tensor([1.])
20887	tensor([0.0004, 0.3946, 0.0577])	tensor([1.])	tensor([1.])
20888	tensor([0.0050, 0.4173, 0.1394])	tensor([1.])	tensor([1.])
20889	tensor([0.0000, 0.0000, 0.0333])	tensor([0.])	tensor([0.])
20890	tensor([0.0159, 0.3481, 0.2147])	tensor([1.])	tensor([1.])
20891	tensor([0.0226, 0.4907, 0.2275])	tensor([1.])	tensor([1.])
20892	tensor([0.0491, 0.4183, 0.0333])	tensor([1.])	tensor([1.])
20893	tensor([0.0458, 0.3523, 0.0333])	tensor([1.])	tensor([1.])
20894	tensor([0.0000, 0.0103, 0.0592])	tensor([0.])	tensor([0.])
20895	tensor([0.0078, 0.2980, 0.2147])	tensor([1.])	tensor([1.])
